,0
curve 3 at 271,7.966798284913772e+23
curve 1 at 272,2.252842307299579
curve 2 at 272,0.0
curve 3 at 272,7.87977636741252e+23
curve 1 at 273,2.884242238122365
curve 2 at 273,0.0
curve 3 at 273,7.793587316655578e+23
curve 1 at 274,0.8638831565800174
curve 2 at 274,0.0
curve 3 at 274,7.708224290842389e+23
curve 1 at 275,-1.950726115120704
curve 2 at 275,0.0
curve 3 at 275,7.623680495073145e+23
curve 1 at 276,-2.9718467928138463
curve 2 at 276,0.0
curve 3 at 276,7.53994918109121e+23
curve 1 at 277,-1.2606652345676097
curve 2 at 277,0.0
curve 3 at 277,7.457023647026634e+23
curve 1 at 278,1.6095661264844887
curve 2 at 278,0.0
curve 3 at 278,7.374897237140712e+23
curve 1 at 279,2.999969813741248
curve 2 at 279,0.0
curve 3 at 279,7.293563341571609e+23
curve 1 at 280,1.6322150893139311
curve 2 at 280,0.0
curve 3 at 280,7.213015396081027e+23
curve 1 at 281,-1.236190660883071
curve 2 at 281,0.0
curve 3 at 281,7.133246881801929e+23
curve 1 at 282,-2.968048418449497
curve 2 at 282,0.0
curve 3 at 282,7.054251324987322e+23
curve 1 at 283,-1.9710961479500257
curve 2 at 283,0.0
curve 3 at 283,6.976022296760057e+23
curve 1 at 284,0.838072830799083
curve 2 at 284,0.0
curve 3 at 284,6.898553412863698e+23
curve 1 at 285,2.8767215138823934
curve 2 at 285,0.0
curve 3 at 285,6.821838333414416e+23
curve 1 at 286,2.2705257037832025
curve 2 at 286,0.0
curve 3 at 286,6.74587076265392e+23
curve 1 at 287,-0.4231809673085031
curve 2 at 287,0.0
curve 3 at 287,6.670644448703428e+23
curve 1 at 288,-2.7278170086557907
curve 2 at 288,0.0
curve 3 at 288,6.596153183318663e+23
curve 1 at 289,-2.524510672217607
curve 2 at 289,0.0
curve 3 at 289,6.522390801645872e+23
curve 1 at 290,-0.00018086612001007215
curve 2 at 290,0.0
curve 3 at 290,6.449351181978881e+23
curve 1 at 291,2.5243152274542173
curve 2 at 291,0.0
curve 3 at 291,6.377028245517163e+23
curve 1 at 292,2.727967542383152
curve 2 at 292,0.0
curve 3 at 292,6.305415956124924e+23
curve 1 at 293,0.4235390795119015
curve 2 at 293,0.0
curve 3 at 293,6.234508320091217e+23
curve 1 at 294,-2.2702892598120528
curve 2 at 294,0.0
curve 3 at 294,6.164299385891048e+23
curve 1 at 295,-2.87682412364015
curve 2 at 295,0.0
curve 3 at 295,6.094783243947512e+23
curve 1 at 296,-0.838420155347674
curve 2 at 296,0.0
curve 3 at 296,6.025954026394931e+23
curve 1 at 297,1.9708234371988058
curve 2 at 297,0.0
curve 3 at 297,5.9578059068429895e+23
curve 1 at 298,2.968101050502649
curve 2 at 298,0.0
curve 3 at 298,5.8903331001418805e+23
curve 1 at 299,1.2365202460736526
curve 2 at 299,0.0
curve 3 at 299,5.823529862148438e+23
curve 1 at 300,-1.631911570090181
curve 2 at 300,0.0
curve 3 at 300,5.757390489493286e+23
curve 1 at 301,-2.9999714146588947
curve 2 at 301,0.0
curve 3 at 301,5.691909319348959e+23
curve 1 at 302,-1.6098713756672312
curve 2 at 302,0.0
curve 3 at 302,5.627080729199027e+23
curve 1 at 303,1.2603369818106567
curve 2 at 303,0.0
curve 3 at 303,5.5628991366082026e+23
curve 1 at 304,2.9717973305536103
curve 2 at 304,0.0
curve 3 at 304,5.4993589989934346e+23
curve 1 at 305,1.9510009187311388
curve 2 at 305,0.0
curve 3 at 305,5.4364548133959794e+23
curve 1 at 306,-0.8635367402710235
curve 2 at 306,0.0
curve 3 at 306,5.374181116254459e+23
curve 1 at 307,-2.8841427026717206
curve 2 at 307,0.0
curve 3 at 307,5.312532483178884e+23
curve 1 at 308,-2.253081165141575
curve 2 at 308,0.0
curve 3 at 308,5.2515035287256664e+23
curve 1 at 309,0.4494528050035852
curve 2 at 309,0.0
curve 3 at 309,5.191088906173588e+23
curve 1 at 310,2.738761938986255
curve 2 at 310,0.0
curve 3 at 310,5.131283307300742e+23
curve 1 at 311,2.510065976712757
curve 2 at 311,0.0
curve 3 at 311,5.0720814621624366e+23
curve 1 at 312,-0.026373068788121415
curve 2 at 312,0.0
curve 3 at 312,5.0134781388700775e+23
curve 1 at 313,-2.5385648364708393
curve 2 at 313,0.0
curve 3 at 313,4.9554681433709806e+23
curve 1 at 314,-2.7168118006938218
curve 2 at 314,0.0
curve 3 at 314,4.8980463192291675e+23
curve 1 at 315,-0.3972345245784499
curve 2 at 315,0.0
curve 3 at 315,4.841207547407102e+23
curve 1 at 316,2.2875583414934804
curve 2 at 316,0.0
curve 3 at 316,4.784946746048381e+23
curve 1 at 317,2.8691806180120993
curve 2 at 317,0.0
curve 3 at 317,4.729258870261372e+23
curve 1 at 318,0.8128914662347428
curve 2 at 318,0.0
curve 3 at 318,4.6741389119037984e+23
curve 1 at 319,-1.9907663507577702
curve 2 at 319,0.0
curve 3 at 319,4.619581899368271e+23
curve 1 at 320,-2.964122765752993
curve 2 at 320,0.0
curve 3 at 320,4.56558289736875e+23
curve 1 at 321,-1.2122783796674095
curve 2 at 321,0.0
curve 3 at 321,4.512137006727953e+23
curve 1 at 322,1.6541291579762059
curve 2 at 322,0.0
curve 3 at 322,4.459239364165695e+23
curve 1 at 323,2.999737976183946
curve 2 at 323,0.0
curve 3 at 323,4.406885142088158e+23
curve 1 at 324,1.5874015330886202
curve 2 at 324,0.0
curve 3 at 324,4.355069548378092e+23
curve 1 at 325,-1.2843845588511433
curve 2 at 325,0.0
curve 3 at 325,4.303787826185945e+23
curve 1 at 326,-2.9753134106260326
curve 2 at 326,0.0
curve 3 at 326,4.2530352537219136e+23
curve 1 at 327,-1.9307528340321458
curve 2 at 327,0.0
curve 3 at 327,4.202807144048909e+23
curve 1 at 328,0.8889329940480044
curve 2 at 328,0.0
curve 3 at 328,4.153098844876454e+23
curve 1 at 329,2.891337926924958
curve 2 at 329,0.0
curve 3 at 329,4.103905738355484e+23
curve 1 at 330,2.2354601038751185
curve 2 at 330,0.0
curve 3 at 330,4.0552232408740694e+23
curve 1 at 331,-0.4756894293250423
curve 2 at 331,0.0
curve 3 at 331,4.007046802854041e+23
curve 1 at 332,-2.749492294957958
curve 2 at 332,0.0
curve 3 at 332,3.959371908548526e+23
curve 1 at 333,-2.4954246245398943
curve 2 at 333,0.0
curve 3 at 333,3.9121940758403884e+23
curve 1 at 334,0.052924937439875065
curve 2 at 334,0.0
curve 3 at 334,3.865508856041575e+23
curve 1 at 335,2.5526155560132775
curve 2 at 335,0.0
curve 3 at 335,3.8193118336933506e+23
curve 1 at 336,2.7054432043778394
curve 2 at 336,0.0
curve 3 at 336,3.7735986263674435e+23
curve 1 at 337,0.37089884742799367
curve 2 at 337,0.0
curve 3 at 337,3.7283648844680744e+23
curve 1 at 338,-2.304648199359479
curve 2 at 338,0.0
curve 3 at 338,3.683606291034877e+23
curve 1 at 339,-2.861312320085559
curve 2 at 339,0.0
curve 3 at 339,3.639318561546715e+23
curve 1 at 340,-0.7872990893428092
curve 2 at 340,0.0
curve 3 at 340,3.5954974437263786e+23
curve 1 at 341,2.010553293325946
curve 2 at 341,0.0
curve 3 at 341,3.552138717346164e+23
curve 1 at 342,2.9599122502523914
curve 2 at 342,0.0
curve 3 at 342,3.509238194034336e+23
curve 1 at 343,1.1879415346314963
curve 2 at 343,0.0
curve 3 at 343,3.4667917170824703e+23
curve 1 at 344,-1.676217149456523
curve 2 at 344,0.0
curve 3 at 344,3.424795161253662e+23
curve 1 at 345,-2.9992695166056556
curve 2 at 345,0.0
curve 3 at 345,3.383244432591618e+23
curve 1 at 346,-1.5648073220275898
curve 2 at 346,0.0
curve 3 at 346,3.342135468230613e+23
curve 1 at 347,1.3083315079439446
curve 2 at 347,0.0
curve 3 at 347,3.301464236206315e+23
curve 1 at 348,2.978596383191697
curve 2 at 348,0.0
curve 3 at 348,3.261226735267469e+23
curve 1 at 349,1.9103534802340054
curve 2 at 349,0.0
curve 3 at 349,3.221418994688456e+23
curve 1 at 350,-0.9142596024043795
curve 2 at 350,0.0
curve 3 at 350,3.182037074082699e+23
curve 1 at 351,-2.898306622916355
curve 2 at 351,0.0
curve 3 at 351,3.1430770632169284e+23
curve 1 at 352,-2.217663900544836
curve 2 at 352,0.0
curve 3 at 352,3.104535081826307e+23
curve 1 at 353,0.5018887847065401
curve 2 at 353,0.0
curve 3 at 353,3.066407279430403e+23
curve 1 at 354,2.7600072358774397
curve 2 at 354,0.0
curve 3 at 354,3.0286898351500064e+23
curve 1 at 355,2.4805877628081223
curve 2 at 355,0.0
curve 3 at 355,2.991378957524802e+23
curve 1 at 356,-0.07947265957040248
curve 2 at 356,0.0
curve 3 at 356,2.954470884331879e+23
curve 1 at 357,-2.5664662852468467
curve 2 at 357,0.0
curve 3 at 357,2.9179618824050826e+23
curve 1 at 358,-2.693862644133018
curve 2 at 358,0.0
curve 3 at 358,2.881848247455205e+23
curve 1 at 359,-0.34453411138738
curve 2 at 359,0.0
curve 3 at 359,2.846126303891014e+23
curve 1 at 360,2.3215574944673536
curve 2 at 360,0.0
curve 3 at 360,2.8107924046411095e+23
curve 1 at 361,2.8532198463197247
curve 2 at 361,0.0
curve 3 at 361,2.7758429309766174e+23
curve 1 at 362,0.7616450297632191
curve 2 at 362,0.0
curve 3 at 362,2.7412742923347066e+23
curve 1 at 363,-2.0301827146515743
curve 2 at 363,0.0
curve 3 at 363,2.7070829261429314e+23
curve 1 at 364,-2.9554698338829892
curve 2 at 364,0.0
curve 3 at 364,2.673265297644402e+23
curve 1 at 365,-1.1635116176898395
curve 2 at 365,0.0
curve 3 at 365,2.6398178997237673e+23
curve 1 at 366,1.69817381399861
curve 2 at 366,0.0
curve 3 at 366,2.606737252734026e+23
curve 1 at 367,2.998566072626524
curve 2 at 367,0.0
curve 3 at 367,2.5740199043241392e+23
curve 1 at 368,1.5420905126775557
curve 2 at 368,0.0
curve 3 at 368,2.541662429267468e+23
curve 1 at 369,-1.332175952912394
curve 2 at 369,0.0
curve 3 at 369,2.509661429291016e+23
curve 1 at 370,-2.981645991038861
curve 2 at 370,0.0
curve 3 at 370,2.4780135329054783e+23
curve 1 at 371,-1.8898044555691886
curve 2 at 371,0.0
curve 3 at 371,2.4467153952360964e+23
curve 1 at 372,0.9395145810710273
curve 2 at 372,0.0
curve 3 at 372,2.4157636978543188e+23
curve 1 at 373,2.905048244668019
curve 2 at 373,0.0
curve 3 at 373,2.385155148610254e+23
curve 1 at 374,2.199693949433618
curve 2 at 374,0.0
curve 3 at 374,2.354886481465928e+23
curve 1 at 375,-0.5280488185016614
curve 2 at 375,0.0
curve 3 at 375,2.324954456329336e+23
curve 1 at 376,-2.770305937928407
curve 2 at 376,0.0
curve 3 at 376,2.2953558588892786e+23
curve 1 at 377,-2.465556553944174
curve 2 at 377,0.0
curve 3 at 377,2.266087500451e+23
curve 1 at 378,0.10601415523972357
curve 2 at 378,0.0
curve 3 at 378,2.237146217772601e+23
curve 1 at 379,2.580115939005545
curve 2 at 379,0.0
curve 3 at 379,2.2085288729022476e+23
curve 1 at 380,2.6820710272639494
curve 2 at 380,0.0
curve 3 at 380,2.1802323530161528e+23
curve 1 at 381,0.31814238206013923
curve 2 at 381,0.0
curve 3 at 381,2.152253570257343e+23
curve 1 at 382,-2.338284902020998
curve 2 at 382,0.0
curve 3 at 382,2.1245894615752033e+23
curve 1 at 383,-2.8449038307373438
curve 2 at 383,0.0
curve 3 at 383,2.0972369885657916e+23
curve 1 at 384,-0.7359312974199835
curve 2 at 384,0.0
curve 3 at 384,2.0701931373129283e+23
curve 1 at 385,2.049653076824246
curve 2 at 385,0.0
curve 3 at 385,2.043454918230058e+23
curve 1 at 386,2.9507958646957184
curve 2 at 386,0.0
curve 3 at 386,2.017019365902872e+23
curve 1 at 387,1.1389905428582896
curve 2 at 387,0.0
curve 3 at 387,1.990883538932704e+23
curve 1 at 388,-1.719997431359042
curve 2 at 388,0.0
curve 3 at 388,1.965044519780678e+23
curve 1 at 389,-2.9976276993594255
curve 2 at 389,0.0
curve 3 at 389,1.9394994146126244e+23
curve 1 at 390,-1.5192528848371665
curve 2 at 390,0.0
curve 3 at 390,1.914245353144752e+23
curve 1 at 391,1.3559160256107368
curve 2 at 391,0.0
curve 3 at 391,1.889279488490069e+23
curve 1 at 392,2.9844619952392555
curve 2 at 392,0.0
curve 3 at 392,1.864598997005562e+23
curve 1 at 393,1.869107369996461
curve 2 at 393,0.0
curve 3 at 393,1.840201078140125e+23
curve 1 at 394,-0.9646959513908115
curve 2 at 394,0.0
curve 3 at 394,1.816082954283232e+23
curve 1 at 395,-2.9115622639926895
curve 2 at 395,0.0
curve 3 at 395,1.7922418706143574e+23
curve 1 at 396,-2.1815516584370114
curve 2 at 396,0.0
curve 3 at 396,1.7686750949531368e+23
curve 1 at 397,0.5541674811447264
curve 2 at 397,0.0
curve 3 at 397,1.7453799176102737e+23
curve 1 at 398,2.780387594236281
curve 2 at 398,0.0
curve 3 at 398,1.7223536512391727e+23
curve 1 at 399,2.4503321756013374
curve 2 at 399,0.0
curve 3 at 399,1.6995936306883204e+23
curve 1 at 400,-0.1325473449956842
curve 2 at 400,0.0
curve 3 at 400,1.6770972128543907e+23
curve 1 at 401,-2.5935634478770737
curve 2 at 401,0.0
curve 3 at 401,1.6548617765360835e+23
curve 1 at 402,-2.670069277610927
curve 2 at 402,0.0
curve 3 at 402,1.6328847222886897e+23
curve 1 at 403,-0.2917257271646504
curve 2 at 403,0.0
curve 3 at 403,1.6111634722793846e+23
curve 1 at 404,2.354829111474686
curve 2 at 404,0.0
curve 3 at 404,1.5896954701432404e+23
curve 1 at 405,2.8363649248750415
curve 2 at 405,0.0
curve 3 at 405,1.5684781808399638e+23
curve 1 at 406,0.7101599069123095
curve 2 at 406,0.0
curve 3 at 406,1.547509090511349e+23
curve 1 at 407,-2.068962854395393
curve 2 at 407,0.0
curve 3 at 407,1.5267857063394456e+23
curve 1 at 408,-2.9458907088830273
curve 2 at 408,0.0
curve 3 at 408,1.506305556405443e+23
curve 1 at 409,-1.114380231294664
curve 2 at 409,0.0
curve 3 at 409,1.4860661895492635e+23
curve 1 at 410,1.7416862917182718
curve 2 at 410,0.0
curve 3 at 410,1.4660651752298653e+23
curve 1 at 411,2.996454470323288
curve 2 at 411,0.0
curve 3 at 411,1.4463001033862516e+23
curve 1 at 412,1.4962962277708631
curve 2 at 412,0.0
curve 3 at 412,1.4267685842991822e+23
curve 1 at 413,-1.3795498660704946
curve 2 at 413,0.0
curve 3 at 413,1.4074682484535892e+23
curve 1 at 414,-2.9870441751668064
curve 2 at 414,0.0
curve 3 at 414,1.388396746401689e+23
curve 1 at 415,-1.8482638450747473
curve 2 at 415,0.0
curve 3 at 415,1.3695517486267933e+23
curve 1 at 416,0.9898017404736061
curve 2 at 416,0.0
curve 3 at 416,1.3509309454078132e+23
curve 1 at 417,2.917848170535122
curve 2 at 417,0.0
curve 3 at 417,1.3325320466844559e+23
curve 1 at 418,2.1632384489529124
curve 2 at 418,0.0
curve 3 at 418,1.3143527819231101e+23
curve 1 at 419,-0.5802427263113685
curve 2 at 419,0.0
curve 3 at 419,1.2963908999834214e+23
curve 1 at 420,-2.7902514149314093
curve 2 at 420,0.0
curve 3 at 420,1.2786441689855482e+23
curve 1 at 421,-2.4349158205671912
curve 2 at 421,0.0
curve 3 at 421,1.2611103761781046e+23
curve 1 at 422,0.1590701500368753
curve 2 at 422,0.0
curve 3 at 422,1.2437873278067812e+23
curve 1 at 423,2.6068077582866205
curve 2 at 423,0.0
curve 3 at 423,1.2266728489836432e+23
curve 1 at 424,2.657858335477559
curve 2 at 424,0.0
curve 3 at 424,1.2097647835571077e+23
curve 1 at 425,0.2652862163721412
curve 2 at 425,0.0
curve 3 at 425,1.193060993982589e+23
curve 1 at 426,-2.3711888266357546
curve 2 at 426,0.0
curve 3 at 426,1.1765593611938194e+23
curve 1 at 427,-2.827603797732275
curve 2 at 427,0.0
curve 3 at 427,1.1602577844748357e+23
curve 1 at 428,-0.6843328773567595
curve 2 at 428,0.0
curve 3 at 428,1.1441541813326342e+23
curve 1 at 429,2.0881105344978033
curve 2 at 429,0.0
curve 3 at 429,1.1282464873704873e+23
curve 1 at 430,2.940754750750193
curve 2 at 430,0.0
curve 3 at 430,1.1125326561619234e+23
curve 1 at 431,1.0896826111482283
curve 2 at 431,0.0
curve 3 at 431,1.0970106591253663e+23
curve 1 at 432,-1.7632386958145867
curve 2 at 432,0.0
curve 3 at 432,1.0816784853994303e+23
curve 1 at 433,-2.9950464774373335
curve 2 at 433,0.0
curve 3 at 433,1.0665341417188714e+23
curve 1 at 434,-1.4732223400686943
curve 2 at 434,0.0
curve 3 at 434,1.051575652291189e+23
curve 1 at 435,1.4030756226461887
curve 2 at 435,0.0
curve 3 at 435,1.0368010586738812e+23
curve 1 at 436,2.9893923285149175
curve 2 at 436,0.0
curve 3 at 436,1.0222084196523444e+23
curve 1 at 437,1.827275513836086
curve 2 at 437,0.0
curve 3 at 437,1.0077958111184207e+23
curve 1 at 438,-1.014829981350863
curve 2 at 438,0.0
curve 3 at 438,9.935613259495865e+22
curve 1 at 439,-2.9239054718120716
curve 2 at 439,0.0
curve 3 at 439,9.795030738887849e+22
curve 1 at 440,-2.144755755770203
curve 2 at 440,0.0
curve 3 at 440,9.65619181424895e+22
curve 1 at 441,0.6062725110788604
curve 2 at 441,0.0
curve 3 at 441,9.51907791673838e+22
curve 1 at 442,2.7998966272109542
curve 2 at 442,0.0
curve 3 at 442,9.383670642603183e+22
curve 1 at 443,2.4193086966701514
curve 2 at 443,0.0
curve 3 at 443,9.24995175200194e+22
curve 1 at 444,-0.18558049237550134
curve 2 at 444,0.0
curve 3 at 444,9.117903167834813e+22
curve 1 at 445,-2.6198478325794077
curve 2 at 445,0.0
curve 3 at 445,8.987506974579827e+22
curve 1 at 446,-2.6454391575571026
curve 2 at 446,0.0
curve 3 at 446,8.85874541713542e+22
curve 1 at 447,-0.23882592114453544
curve 2 at 447,0.0
curve 3 at 447,8.73160089966923e+22
curve 1 at 448,2.3873627657661527
curve 2 at 448,0.0
curve 3 at 448,8.606055984473062e+22
curve 1 at 449,2.818621135718919
curve 2 at 449,0.0
curve 3 at 449,8.482093390824069e+22
curve 1 at 450,0.6584522322290609
curve 2 at 450,0.0
curve 3 at 450,8.359695993852088e+22
curve 1 at 451,-2.1070946169641482
curve 2 at 451,0.0
curve 3 at 451,8.238846823413102e+22
curve 1 at 452,-2.9353883926852085
curve 2 at 452,0.0
curve 3 at 452,8.119529062968837e+22
curve 1 at 453,-1.0648996174086331
curve 2 at 453,0.0
curve 3 at 453,8.00172604847245e+22
curve 1 at 454,1.7846529550772403
curve 2 at 454,0.0
curve 3 at 454,7.885421267260286e+22
curve 1 at 455,2.993403831013878
curve 2 at 455,0.0
curve 3 at 455,7.770598356949686e+22
curve 1 at 456,1.4500330295054027
curve 2 at 456,0.0
curve 3 at 456,7.657241104342845e+22
curve 1 at 457,-1.426491452160411
curve 2 at 457,0.0
curve 3 at 457,7.545333444336633e+22
curve 1 at 458,-2.9915062713123253
curve 2 at 458,0.0
curve 3 at 458,7.434859458838461e+22
curve 1 at 459,-1.806144020657689
curve 2 at 459,0.0
curve 3 at 459,7.3258033756880595e+22
curve 1 at 460,1.0397787131297205
curve 2 at 460,0.0
curve 3 at 460,7.218149567585225e+22
curve 1 at 461,2.929733693250879
curve 2 at 461,0.0
curve 3 at 461,7.1118825510234755e+22
curve 1 at 462,2.1261050269563415
curve 2 at 462,0.0
curve 3 at 462,7.006986985229617e+22
curve 1 at 463,-0.6322547960861695
curve 2 at 463,0.0
curve 3 at 463,6.9034476711091655e+22
curve 1 at 464,-2.809322475399437
curve 2 at 464,0.0
curve 3 at 464,6.80124955019765e+22
curve 1 at 465,-2.403512026684843
curve 2 at 465,0.0
curve 3 at 465,6.700377703617722e+22
curve 1 at 466,0.2120762950001846
curve 2 at 466,0.0
curve 3 at 466,6.60081735104209e+22
curve 1 at 467,2.6326826491019863
curve 2 at 467,0.0
curve 3 at 467,6.5025538496622496e+22
curve 1 at 468,2.6328127168575066
curve 2 at 468,0.0
curve 3 at 468,6.405572693162962e+22
curve 1 at 469,0.21234691457215893
curve 2 at 469,0.0
curve 3 at 469,6.3098595107024964e+22
curve 1 at 470,-2.403349661682862
curve 2 at 470,0.0
curve 3 at 470,6.2154000658985935e+22
curve 1 at 471,-2.8094176426014865
curve 2 at 471,0.0
curve 3 at 471,6.122180255820121e+22
curve 1 at 472,-0.6325199992055708
curve 2 at 472,0.0
curve 3 at 472,6.030186109984429e+22
curve 1 at 473,2.125913614444519
curve 2 at 473,0.0
curve 3 at 473,5.9394037893603506e+22
curve 1 at 474,2.9297920551272605
curve 2 at 474,0.0
curve 3 at 474,5.849819585376851e+22
curve 1 at 475,1.0400331917543109
curve 2 at 475,0.0
curve 3 at 475,5.761419918937287e+22
curve 1 at 476,-1.8059273917587502
curve 2 at 476,0.0
curve 3 at 476,5.67419133943928e+22
curve 1 at 477,-2.991526659749687
curve 2 at 477,0.0
curve 3 at 477,5.588120523800134e+22
curve 1 at 478,-1.426730112898789
curve 2 at 478,0.0
curve 3 at 478,5.503194275487839e+22
curve 1 at 479,1.4497955200482326
curve 2 at 479,0.0
curve 3 at 479,5.419399523557587e+22
curve 1 at 480,2.993385837937507
curve 2 at 480,0.0
curve 3 at 480,5.3367233216938125e+22
curve 1 at 481,1.7848710211331045
curve 2 at 481,0.0
curve 3 at 481,5.255152847257715e+22
curve 1 at 482,-1.064645981146632
curve 2 at 482,0.0
curve 3 at 482,5.174675400340263e+22
curve 1 at 483,-2.9353323782266507
curve 2 at 483,0.0
curve 3 at 483,5.0952784028206216e+22
curve 1 at 484,-2.107287723743908
curve 2 at 484,0.0
curve 3 at 484,5.01694939743004e+22
curve 1 at 485,0.6581875456937373
curve 2 at 485,0.0
curve 3 at 485,4.939676046821135e+22
curve 1 at 486,2.8185282210079436
curve 2 at 486,0.0
curve 3 at 486,4.863446132642538e+22
curve 1 at 487,2.387527048236298
curve 2 at 487,0.0
curve 3 at 487,4.788247554618949e+22
curve 1 at 488,-0.23855548203869353
curve 2 at 488,0.0
curve 3 at 488,4.714068329636495e+22
curve 1 at 489,-2.645311202282281
curve 2 at 489,0.0
curve 3 at 489,4.6408965908334415e+22
curve 1 at 490,-2.619980002625182
curve 2 at 490,0.0
curve 3 at 490,4.568720586696192e+22
curve 1 at 491,-0.18585127121131945
curve 2 at 491,0.0
curve 3 at 491,4.497528680160571e+22
curve 1 at 492,2.41914826185718
curve 2 at 492,0.0
curve 3 at 492,4.4273093477183756e+22
curve 1 at 493,2.7999940394479923
curve 2 at 493,0.0
curve 3 at 493,4.358051178529165e+22
curve 1 at 494,0.6065382100044148
curve 2 at 494,0.0
curve 3 at 494,4.289742873537263e+22
curve 1 at 495,-2.1445660525229537
curve 2 at 495,0.0
curve 3 at 495,4.2223732445939795e+22
curve 1 at 496,-2.9239661765337868
curve 2 at 496,0.0
curve 3 at 496,4.15593121358499e+22
curve 1 at 497,-1.0150852824003522
curve 2 at 497,0.0
curve 3 at 497,4.0904058115628915e+22
curve 1 at 498,1.8270603390663427
curve 2 at 498,0.0
curve 3 at 498,4.025786177884887e+22
curve 1 at 499,2.9894151107158926
curve 2 at 499,0.0
curve 3 at 499,3.9620615593555925e+22
curve 1 at 500,1.4033154159673713
curve 2 at 500,0.0
curve 3 at 500,3.899221309374947e+22
